Table 3,"Water footprint, carbon footprint, and water scarcity footprint of a hypothetical 1 MW data center placed within each US subbasin.",Unnamed: 2,Unnamed: 3
HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC
2070004,0.6979177025471056,3.6860649401436643,0.43682443914551305
2070005,1.1719064389076506,3.6860649401436643,0.43682443914551305
2070006,1.2709276120107666,3.6860649401436643,0.43682443914551305
2070007,0.5756233925349246,3.6860649401436643,0.43682443914551305
2070008,0.5756233925349246,3.6860649401436643,0.43682443914551305
2070009,1.0551102567220605,3.6860649401436643,0.43682443914551305
2070010,0.5756233925349246,3.6860649401436643,0.43682443914551305
2070011,0.5756233925349246,3.6860649401436643,0.43682443914551305
2080102,1.2845419776991878,3.6860649401436643,0.43682443914551305
2080103,1.1603765429187543,3.6860649401436643,0.43682443914551305
2080104,0.74292243855408,3.6860649401436643,0.43682443914551305
2080105,1.263682544570539,3.6860649401436643,0.43682443914551305
2080106,1.2452003630476167,3.6860649401436643,0.43682443914551305
2080107,,,
2080108,,,
2080109,1.0632572648589398,3.6860649401436643,0.43682443914551305
2080110,0.7838758721649115,3.6860649401436643,0.43682443914551305
2080111,,,
2080201,1.164254883837351,3.6860649401436643,0.43682443914551305
2080202,1.112706608012115,3.6860649401436643,0.43682443914551305
